,username,comment,date,likes
592,@sleepy_dobe,"Goodness me.....some theories are really......*face palm*

Ok, so he managed to snatch an officer's taser and shot it at the officer. It's a bloody taser. Taser vs gun that shoots real bullets that can kill. In this case, did kill. And then there are others who say, but he's now got a taser. He can stun the officer and snatch his gun. Well, it's 2 v 1, isn't it? 2 officers vs one of him. While he tries to tase one officer, what's the other officer doing? Entertaining himself? Laughing at his partner being tased?",3 years ago,1
593,@gentaylor38,So y'all really going off an edited video?! No one saw what really happened just what they are being told yet some of y'all just running with this story saying he deserves it .....,3 years ago,0
594,@job7065,"Europe: 'You'll have to pay a fine and call someone to pick you up, walk home or use public transportation """,3 years ago,87
595,@ericolson3851,"I thought CNN was better than this. There wasn’t a single mention of the fact the Brooks stole a taser from the cop and tried to use it on them. Why would anyone think that “ooh well since it wasn’t a deadly weapon the use of force wasn’t called for.” Like, really? If an office gets hit by a teaser, the same thing the would happen to any other citizen would have happened. The cop would have been paralyzed basically. So in that time he could have gone for the cops gun.",3 years ago,0
596,@dimelo8826,"Agree with the cop in interview here. It sucks Ray died he actually seemed genuinely nice and not a gangbanger or criminal. And of course this couldn't have happened in the worst days during all this BLM bull that the left is shoving down Americas throat. I understood it when it started and felt for black America but i lost complete respect for it when i saw how the left act and how they conduct themselves and the supports behind it and their background and what they are actually during yet supposedly fighting for.  Especially dislike how they  want to not admit all lives matter and you must not say or think it but must say Black lives matter? Its no longer a movement its now a threat and an agenda. Sorry truth hurts and they are losing their voice especially how all the antifa and hooligans are running around the street and rioting an looting. Now look at Wendy's state. What did God damn Wendys have to do with what happened? That's why I cant preach BLM. I just see it as a democratic supporter, Money laundering, antifa backing hate message that actually causes division more than the people say the president has done. This black cop on here had perfect sense and it just goes to show he does not see color but logic. Ray was a very nice guy and I would have acted differently if I were the cop and not run after him if he has my taser but they are trained to shoot if they are threatened and attacked and if they feel they can be subdued or killed. Now put yourself in Rays shoes. WHY ON EARTH WOULD YOU EVEN THINK ABOUT TAKING THE TASER IN THE FIRST PLACE? That would be the last thing running in my mind If i were desperate to go home and wanted to run away. And THAT'S the difference. Some people dont think and make it worse for themselves and you are taught/learned this since a kid when interacting with police. I know very well what I should NEVER do. And that's placing my hands on the police let alone his belt unless I wanted a worse charge or be shot. No matter how desperate or mad or if the cops were asshoels and had no right. They will only get backup and they will find you and you'll be in a worse rut for attacking and resisting etc. Folks you need to accept responsibility and be held accountable for your actions. These cops were more than nice and professional and they prolonged and beared the interaction with Ray more than I would have.  To make it worse now they want to seek the death penalty for the officer? Ridiculous. If the officers were picking on Ray and being racist and bullying him and shot and killed Ray planting the weapon in his hand to make it look like a struggle (like some cops have done actually) then I will agree the cop is corrupt and his death penalty is justified. THIS is CLEARLY not the case. People need to understand or cant comprehend the police training and what you learned and bring to your interactions and being on edge all the time with each stop and the heat of the moment when Ray fought and your on adrenaline and they shot you with a taser, your instincts and your adrenaline filled quick judgements can be impaired or misconstrued or training kicks in.",3 years ago,0
597,@thereynolds2725,Drunk driving kills.,3 years ago,0
598,@willbo6530,"“Now you pat him down, now you know he’s not in possession of a firearm.”
Wrong.
1) A field pat down isn’t a thorough search. Isn’t a 100% guarantee of no firearm.
2) There are always at least as many firearms on scene as police officers. If he was willing to grab a taser and use it against police, he could be willing to use a firearm he takes.",3 years ago,6
599,@Metal2334,"Died over a DUI, fighting cops, resisting arrest, taking a cops weapon, and attempting to use it against him. Anyone regardless of skin color increases their odds of getting shot if they follow that path.",3 years ago,3
600,@OmgAuntySuzanne16,"Here’s how this goes in Australia.
Have you been drinking 
Yes 
Blow in this",3 years ago,393
601,@simonpedge,"The tussle could have quite easily gone the other way - cop gets tazed, perp gets his hands on the cop's firearm, and then we have a different outcome. But then again we would never have heard about it had it happened this way as it would have not been newsworthy - who would want to be a cop, its a thankless job! (those people who are driven to protect and serve should probably find a different profession?)",3 years ago,0
